formula,P,Tc,AD
HfH10,250,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH10,100,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YbH6,500,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YbH6,450,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
YbH6,400,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
NdH10,400,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
NdH10,450,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH9,100,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
NdH10,500,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
TmH10,50,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH9,150,180,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CaH8,450,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HfH9,400,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CaH8,500,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MoH10,400,179,[-1. -1. -1.  1.  1.  1.  1.  1.  1.  1.]
TbH10,300,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HfH9,450,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HfH9,500,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MoH10,450,179,[-1. -1. -1.  1.  1.  1.  1.  1.  1.  1.]
PmH10,250,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
NbH10,350,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MoH10,500,179,[-1. -1. -1.  1.  1.  1.  1.  1.  1.  1.]
PmH10,200,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HfH10,350,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PmH7,500,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
HfH10,300,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
CaH8,400,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PmH7,450,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
PmH7,400,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH9,300,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
DyH9,300,179,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
MoH10,150,178,[-1. -1. -1.  1.  1.  1.  1.  1.  1.  1.]
H10Ru,400,178,[ 1.  1.  1.  1.  1.  1.  1. -1. -1. -1.]
TaH10,100,178,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H10Ru,450,178,[ 1.  1.  1.  1.  1.  1.  1. -1. -1. -1.]
NbH10,300,178,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10Rh,500,178,[ 1.  1.  1.  1.  1. -1. -1. -1. -1. -1.]
DyH9,200,178,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
DyH9,250,178,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10Ru,500,178,[ 1.  1.  1.  1.  1.  1.  1. -1. -1. -1.]
NbH9,100,178,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
GdH10,300,178,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H10Rh,450,178,[ 1.  1.  1.  1.  1.  1. -1. -1. -1. -1.]
H10Rh,400,178,[ 1.  1.  1.  1.  1.  1. -1. -1. -1. -1.]
LuH9,200,178,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
LuH9,250,178,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
